segment,feature,train_mean,validation_mean,train_p95,validation_p95,train_missing_rate,validation_missing_rate,missing_rate_delta,ks_statistic,ks_p_value,wasserstein_distance,validation_shift_in_train_sd,train_target_corr,validation_target_corr,abs_validation_shift_in_train_sd
worst_of,pair_MNDO_TECH,0.015980331899200985,0.014367816091954023,0.0,0.0,0.0,0.0,0.0,0.0016125158072470835,1.0,0.0016125158072469725,-0.012859059138744267,0.0002578957374671724,0.04814116227368413,0.012859059138744267
worst_of,pair_KYBR_TECH,0.013829133374308543,0.01532567049808429,0.0,0.0,0.0,0.0,0.0,0.001496537123775732,1.0,0.001496537123775732,0.012814861824196343,-0.03610303900308736,-0.03308420201629866,0.012814861824196343
worst_of,protection_buffer_pct,0.40023188383527963,0.40071293103448274,0.470265,0.47405499999999995,0.0,0.0,0.0,0.02856902321222099,0.44562568434602273,0.0012772639392248147,0.012710331960714779,0.04753641759934039,0.007349902254894014,0.012710331960714779
worst_of,protection_barrier_pct,0.5997681161647204,0.5992870689655173,0.6694949999999998,0.670395,0.0,0.0,0.0,0.02856902321222099,0.44562568434602273,0.0012772639392248143,-0.012710331960713311,-0.04753641759934039,-0.007349902254894011,0.012710331960713311
worst_of,underlying_DRC,0.1568838352796558,0.15229885057471265,1.0,1.0,0.0,0.0,0.0,0.0045849847049431736,1.0,0.0045849847049431736,-0.012606806424664456,-0.02324236226796562,-0.031042702319894436,0.012606806424664456
worst_of,pair_HTTX_NABO,0.015826674861708665,0.014367816091954023,0.0,0.0,0.0,0.0,0.0,0.0014588587697547117,1.0,0.0014588587697546007,-0.011689141483842033,0.10948048108076518,0.10193836210751887,0.011689141483842033
worst_of,pair_POBK_TECH,0.01782421634910879,0.016283524904214558,0.0,0.0,0.0,0.0,0.0,0.0015406914448943265,1.0,0.0015406914448942155,-0.011644365732488672,0.012982975126956639,0.030666561236788435,0.011644365732488672
worst_of,autocall_barrier_above_par_pct,0.07003770743700061,0.07149521072796934,0.35016500000000006,0.34909999999999997,0.0,0.0,0.0,0.013131495100636492,0.997196415643919,0.002015551151897927,0.011577548520647258,0.39976130009798816,0.3676882108840013,0.011577548520647258
worst_of,autocall_barrier_pct,1.0700377074370007,1.0714952107279694,1.350165,1.3491,0.0,0.0,0.0,0.013131495100636492,0.997196415643919,0.002015551151897927,0.011577548520647149,0.39976130009798816,0.3676882108840013,0.011577548520647149
worst_of,pair_CORL_REBL,0.01674861708666257,0.018199233716475097,0.0,0.0,0.0,0.0,0.0,0.0014506166298124956,1.0,0.0014506166298126066,0.011303967289055795,-0.051710092316500804,-0.032735275860416,0.011303967289055795
worst_of,structural_base_vol_top2_spread,0.1205039950829748,0.12143678160919541,0.28,0.2784999999999991,0.0,0.0,0.0,0.02128532640051617,0.8003310904800817,0.0031504637969890364,0.010968193530574172,0.20951341290600026,0.211901846090475,0.010968193530574172
worst_of,worst_of_structural_vol_top2_spread,0.1205039950829748,0.12143678160919541,0.28,0.2784999999999991,0.0,0.0,0.0,0.02128532640051617,0.8003310904800817,0.0031504637969890364,0.010968193530574172,0.20951341290600026,0.211901846090475,0.010968193530574172
worst_of,basket_realized_vol_trend_max,0.037857133582631125,0.038761510925246115,0.21837756469131642,0.14971833295016906,0.0,0.0,0.0,0.21109356712752003,1.284641116326699e-35,0.026978190067840725,0.009108316207593035,0.06040658589784617,0.09537894793720074,0.009108316207593035
worst_of,pair_DRC_WOOK,0.0161339889366933,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0011073903736514845,1.0,0.0011073903736515955,0.008789453801318452,0.0030594118230665036,-0.016474956501765517,0.008789453801318452
worst_of,pair_KYBR_REBL,0.013368162261831592,0.014367816091954023,0.0,0.0,0.0,0.0,0.0,0.000999653830122349,1.0,0.00099965383012246,0.008704347428772213,-0.07943258707874525,-0.033686976392266296,0.008704347428772213
worst_of,underlying_TECH,0.16502765826674862,0.16187739463601533,1.0,1.0,0.0,0.0,0.0,0.003150263630733341,1.0,0.00315026363073323,-0.00848657563052922,-0.01382322365554532,-0.023902866158406196,0.00848657563052922
worst_of,pair_CORL_KYBR,0.01736324523663184,0.016283524904214558,0.0,0.0,0.0,0.0,0.0,0.0010797203324173221,1.0,0.001079720332417211,-0.008266074741705591,-0.00044253180585198906,0.016616929023894354,0.008266074741705591
worst_of,structural_vol_dispersion_ratio,0.5380730834640561,0.5353891019154121,1.125,1.0769230769230769,0.0,0.0,0.0,0.020540590184317864,0.8335171969890506,0.009340492977622803,-0.008190941962506094,0.1360360825501512,0.136640930620425,0.008190941962506094
worst_of,pair_HTTX_WOOK,0.020282728948985862,0.019157088122605363,0.0,0.0,0.0,0.0,0.0,0.0011256408263805584,1.0,0.0011256408263804474,-0.007985208507645966,0.10993361220419662,0.08806228669145673,0.007985208507645966
worst_of,notional_credits,677251.0755992625,690229.8850574712,2000000.0,2000000.0,0.0,0.0,0.0,0.031157055154045543,0.33897382664963793,23383.92241084813,0.007560385774255796,-0.004747746287629732,0.0427127075460373,0.007560385774255796
worst_of,quoted_to_structural_vol_ratio,1.025727698568481,1.0250618942107061,1.18434375,1.1835866858237547,0.0,0.0,0.0,0.021616189446764023,0.7849744555186875,0.002398072694405425,-0.006609887073688834,0.026827381466963045,-0.01978120311314576,0.006609887073688834
worst_of,is_daily_observation,0.031499692685925014,0.032567049808429116,0.0,0.0,0.0,0.0,0.0,0.0010673571225040535,1.0,0.0010673571225041645,0.006110921609668833,-0.06335664059850774,-0.05994154106435409,0.006110921609668833
worst_of,pair_CORL_DRC,0.01459741856177013,0.01532567049808429,0.0,0.0,0.0,0.0,0.0,0.0007282519363140949,1.0,0.0007282519363142059,0.006072070001964946,-0.007366387398184982,0.00016022609177587915,0.006072070001964946
worst_of,pair_HTTX_KYBR,0.01505838967424708,0.014367816091954023,0.0,0.0,0.0,0.0,0.0,0.0006905735822930748,1.0,0.0006905735822930748,-0.005670422931323748,0.08054975683891119,0.11987076205213042,0.005670422931323748
worst_of,no_call_observation_count,2.796942224953903,2.7327586206896552,6.0,6.0,0.0,0.0,0.0,0.017787715443650876,0.9328142253894407,0.15953024904606644,-0.005350729887805379,-0.08454275909798879,-0.12490891393921373,0.005350729887805379
worst_of,pair_KYBR_NABO,0.016594960049170254,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0006464192611744801,1.0,0.0006464192611745911,0.005060110117897569,0.0029389735324400084,0.039932716968999755,0.005060110117897569
worst_of,pair_BSKR_CORL,0.01567301782421635,0.016283524904214558,0.0,0.0,0.0,0.0,0.0,0.0006105070799981016,1.0,0.0006105070799982126,0.004915239634519484,-0.0025645449732936403,0.012970565834416138,0.004915239634519484
worst_of,underlying_CORL,0.16210817455439458,0.16379310344827586,1.0,1.0,0.0,0.0,0.0,0.0016849288938812768,1.0,0.0016849288938812768,0.0045717781053086805,0.011456303489662522,0.030955711617207084,0.0045717781053086805
worst_of,pair_KYBR_WOOK,0.018746158574062692,0.018199233716475097,0.0,0.0,0.0,0.0,0.0,0.0005469248575876717,1.0,0.0005469248575875607,-0.004032559965543795,-0.0043279785875058405,-0.052046748999254794,0.004032559965543795
worst_of,pair_DRC_REBL,0.01674861708666257,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0004927622236822193,1.0,0.0004927622236823304,0.0038398622649917532,-0.05074445198922641,-0.057446129190048975,0.0038398622649917532
worst_of,pair_DRC_JEDI,0.01674861708666257,0.016283524904214558,0.0,0.0,0.0,0.0,0.0,0.00046509218244805695,1.0,0.0004650921824479459,-0.0036242427590722874,-0.009769149590317725,-0.041759675549641294,0.0036242427590722874
worst_of,quoted_minus_structural_vol_mean,0.006892235197705385,0.006992688378033203,0.05298833333333331,0.053484999999999984,0.0,0.0,0.0,0.021047481790757938,0.8111502007506131,0.0006450855455629413,0.003558973330876628,0.04395485766450278,-0.006038059149162678,0.003558973330876628
worst_of,pair_CLNE_SITH,0.013982790411800861,0.014367816091954023,0.0,0.0,0.0,0.0,0.0,0.0003850256801530838,1.0,0.0003850256801531948,0.0032790687715831194,-0.01806646606013917,-0.04725284065081894,0.0032790687715831194
worst_of,requested_quarter,2.495543945912723,2.4990421455938696,4.0,4.0,0.0,0.0,0.0,0.0037336893937788274,1.0,0.009931778630250548,0.003152639398203289,0.0019243749729828767,0.04685878688152778,0.003152639398203289
worst_of,pair_HTTX_POBK,0.016902274124154886,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.00033910518618984753,1.0,0.00033910518618995855,0.0026306526971064826,0.11534434946425873,0.13133385177967125,0.0026306526971064826
worst_of,structural_base_vol_range,0.1426659496004917,0.14288314176245212,0.32,0.32,0.0,0.0,0.0,0.015852578730098155,0.9745070063088807,0.002388195371685181,0.002361180182517701,0.2343863353653257,0.23204283330232942,0.002361180182517701
worst_of,worst_of_structural_base_vol_range,0.1426659496004917,0.14288314176245212,0.32,0.32,0.0,0.0,0.0,0.015852578730098155,0.9745070063088807,0.002388195371685181,0.002361180182517701,0.2343863353653257,0.23204283330232942,0.002361180182517701
worst_of,pair_BSKR_REBL,0.01843884449907806,0.018199233716475097,0.0,0.0,0.0,0.0,0.0,0.00023961078260303914,1.0,0.00023961078260292812,-0.0017810693298662764,-0.06920110659108104,-0.07356214153930192,0.0017810693298662764
worst_of,pair_SITH_TECH,0.015519360786724033,0.01532567049808429,0.0,0.0,0.0,0.0,0.0,0.00019369028863980287,1.0,0.00019369028863969184,-0.0015669940294448955,0.003619900068763516,0.007469411870551375,0.0015669940294448955
worst_of,pair_KYBR_POBK,0.0161339889366933,0.016283524904214558,0.0,0.0,0.0,0.0,0.0,0.00014953596752120824,1.0,0.00014953596752131926,0.001186879992309866,-0.009219834050210386,0.00527075501541302,0.001186879992309866
worst_of,underlying_MNDO,0.158420405654579,0.15804597701149425,1.0,1.0,0.0,0.0,0.0,0.00037442864308478985,1.0,0.0003744286430846788,-0.0010254533429331133,-0.01785894785566113,-0.003636247183443146,0.0010254533429331133
worst_of,worst_of_vol_pressure,0.7795897357098954,0.7797605363984673,1.5,1.5,0.0,0.0,0.0,0.015076640126976057,0.9846085012314408,0.008821562380047415,0.0006127640490407371,0.27047329514406737,0.28139721710984356,0.0006127640490407371
worst_of,pair_BSKR_CLNE,0.015365703749231715,0.01532567049808429,0.0,0.0,0.0,0.0,0.0,4.003325114754208e-05,1.0,4.003325114743106e-05,-0.00032546714464699373,0.010989634541792264,0.009480423749851538,0.00032546714464699373
worst_of,post_no_call_observation_count,85.13696610752753,85.18625973916988,113.208932238193,108.65770020533878,0.0,0.0,0.0,0.0622481731885543,0.0017832543699529057,8.305389694678794,0.0001754788260465704,-0.009253067922866452,-0.025309244962498582,0.0001754788260465704
worst_of,estimated_observation_count,87.93390833248144,87.91901835985954,115.36098562628334,112.15277207392195,0.0,0.0,0.0,0.06213042833223831,0.0018310932398327199,8.429550007027897,-5.1579477674823424e-05,-0.012516925928771128,-0.029389882547200315,5.1579477674823424e-05
worst_of,is_worst_of,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,
worst_of,is_single_underlying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,
worst_of,has_multiple_sectors,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,
